name,ra,dec,bluemag,redmag,max_alt,min_airmass,hours_above_30,observable,window_start,window_end,best_time,moon_illumination,moon_alt_max,moon_up_hours,min_moon_sep,min_moon_sep_moon_up,sun_ra_sep,season_score,season_category,skyq_category,product_page_html,altitude_airmass_plot,sky_path_plot,simbad_url,sdss_navigate_url,sdss_finding_chart_url,product_page_link_html,altitude_airmass_plot_link_html,sky_path_plot_link_html,simbad_link_html,sdss_navigate_link_html,sdss_finding_chart_link_html
AT2024suo,315.72794166666665,3.818772222222222,,,60.23346629675064,1.151299016946662,3.9798994974873674,True,2026-06-07T07:04:49.447,2026-06-07T11:00:00.000,2026-06-07T10:49:08.744,0.6229701234982596,42.927900941358125,4.402010050251178,22.2110566650372,24.610373485520498,119.88490691063674,0.4274753633876674,Secondary,Secondary,data/products/latest/pages/AT2024suo_0245.html,data/products/latest/altitude_airmass/AT2024suo_0245_altitude_airmass.png,data/products/latest/sky_path/AT2024suo_0245_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.7279417+3.8187722&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.7279417&dec=3.8187722,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.7279417&dec=3.8187722&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024suo_0245.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024suo_0245_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024suo_0245_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.7279417+3.8187722&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.7279417&amp;dec=3.8187722"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.7279417&amp;dec=3.8187722&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025ltu,315.7593125,-12.288869444444444,,,44.12733897397585,1.4345378248618768,2.894472361808994,True,2026-06-07T08:09:56.985,2026-06-07T11:00:00.000,2026-06-07T10:49:08.744,0.6229701234982596,42.927900941358125,4.402010050251178,14.710837784950584,19.33692291299654,119.85353953554936,0.4271766266030752,Secondary,Secondary,data/products/latest/pages/AT2025ltu_0246.html,data/products/latest/altitude_airmass/AT2025ltu_0246_altitude_airmass.png,data/products/latest/sky_path/AT2025ltu_0246_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.7593125+-12.2888694&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.7593125&dec=-12.2888694,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.7593125&dec=-12.2888694&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025ltu_0246.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025ltu_0246_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025ltu_0246_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.7593125+-12.2888694&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.7593125&amp;dec=-12.2888694"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.7593125&amp;dec=-12.2888694&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025lth,315.77503749999994,-10.483019444444444,,,45.9330662390477,1.3902129943574582,3.075376884422056,True,2026-06-07T07:59:05.729,2026-06-07T11:00:00.000,2026-06-07T10:49:08.744,0.6229701234982596,42.927900941358125,4.402010050251178,14.887789021939556,19.34770851079453,119.8378146084056,0.427026865424728,Secondary,Secondary,data/products/latest/pages/AT2025lth_0247.html,data/products/latest/altitude_airmass/AT2025lth_0247_altitude_airmass.png,data/products/latest/sky_path/AT2025lth_0247_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.7750375+-10.4830194&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.7750375&dec=-10.4830194,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.7750375&dec=-10.4830194&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025lth_0247.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025lth_0247_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025lth_0247_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.7750375+-10.4830194&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.7750375&amp;dec=-10.4830194"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.7750375&amp;dec=-10.4830194&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025njn,315.82362916666665,-12.124705555555556,,,44.29158685903708,1.4303307428382634,2.894472361808994,True,2026-06-07T08:09:56.985,2026-06-07T11:00:00.000,2026-06-07T10:49:08.744,0.6229701234982596,42.927900941358125,4.402010050251178,14.65669415987634,19.269745640361503,119.78922312132028,0.4265640901697132,Secondary,Secondary,data/products/latest/pages/AT2025njn_0248.html,data/products/latest/altitude_airmass/AT2025njn_0248_altitude_airmass.png,data/products/latest/sky_path/AT2025njn_0248_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.8236292+-12.1247056&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.8236292&dec=-12.1247056,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.8236292&dec=-12.1247056&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025njn_0248.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025njn_0248_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025njn_0248_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.8236292+-12.1247056&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.8236292&amp;dec=-12.1247056"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.8236292&amp;dec=-12.1247056&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025lvf,315.92501666666664,-10.187422222222224,,,46.22869452145333,1.3833440804461543,3.075376884422056,True,2026-06-07T07:59:05.729,2026-06-07T11:00:00.000,2026-06-07T10:49:08.744,0.6229701234982596,42.927900941358125,4.402010050251178,14.794306085734952,19.220214966223004,119.6878352094996,0.4255984899358433,Secondary,Secondary,data/products/latest/pages/AT2025lvf_0249.html,data/products/latest/altitude_airmass/AT2025lvf_0249_altitude_airmass.png,data/products/latest/sky_path/AT2025lvf_0249_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.9250167+-10.1874222&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.9250167&dec=-10.1874222,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.9250167&dec=-10.1874222&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025lvf_0249.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025lvf_0249_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025lvf_0249_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.9250167+-10.1874222&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.9250167&amp;dec=-10.1874222"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.9250167&amp;dec=-10.1874222&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024rgu,315.9701875,9.322197222222222,,,65.73654271065428,1.0963356625548768,4.221105527638116,True,2026-06-07T06:50:21.106,2026-06-07T11:00:00.000,2026-06-07T10:49:08.744,0.6229701234982596,42.927900941358125,4.402010050251178,26.39506318605446,28.094677473912228,119.64265959071412,0.4251682474325391,Secondary,Secondary,data/products/latest/pages/AT2024rgu_0250.html,data/products/latest/altitude_airmass/AT2024rgu_0250_altitude_airmass.png,data/products/latest/sky_path/AT2024rgu_0250_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.9701875+9.3221972&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.9701875&dec=9.3221972,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.9701875&dec=9.3221972&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024rgu_0250.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024rgu_0250_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024rgu_0250_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.9701875+9.3221972&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.9701875&amp;dec=9.3221972"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.9701875&amp;dec=9.3221972&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025nck,315.9774333333333,-10.453994444444444,,,45.96205533250632,1.3895347915851823,3.075376884422056,True,2026-06-07T07:59:05.729,2026-06-07T11:00:00.000,2026-06-07T10:49:08.744,0.6229701234982596,42.927900941358125,4.402010050251178,14.69640828671744,19.150800358307706,119.63541931173488,0.4250992928773636,Secondary,Secondary,data/products/latest/pages/AT2025nck_0251.html,data/products/latest/altitude_airmass/AT2025nck_0251_altitude_airmass.png,data/products/latest/sky_path/AT2025nck_0251_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.9774333+-10.4539944&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.9774333&dec=-10.4539944,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.9774333&dec=-10.4539944&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025nck_0251.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025nck_0251_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025nck_0251_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=315.9774333+-10.4539944&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=315.9774333&amp;dec=-10.4539944"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=315.9774333&amp;dec=-10.4539944&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
MRC_1258-229,195.2437123,-23.2044105,13.25,17.28,32.96085308810523,1.833773860905584,2.592964824120557,True,2026-06-07T01:31:57.588,2026-06-07T04:03:55.176,2026-06-07T02:47:56.382,0.6229701234982596,42.927900941358125,4.402010050251178,123.7092752166438,128.17511388065978,119.63086251089106,0.4250557729225171,Secondary,Secondary,data/products/latest/pages/MRC_1258-229_0252.html,data/products/latest/altitude_airmass/MRC_1258-229_0252_altitude_airmass.png,data/products/latest/sky_path/MRC_1258-229_0252_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=195.2437123+-23.2044105&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=195.2437123&dec=-23.2044105,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=195.2437123&dec=-23.2044105&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/MRC_1258-229_0252.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/MRC_1258-229_0252_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/MRC_1258-229_0252_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=195.2437123+-23.2044105&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=195.2437123&amp;dec=-23.2044105"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=195.2437123&amp;dec=-23.2044105&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025lti,316.1221375,-9.065169444444445,,,47.35020315331372,1.3582137872452549,3.1356783919597437,True,2026-06-07T07:55:28.643,2026-06-07T11:00:00.000,2026-06-07T10:49:08.744,0.6229701234982596,42.927900941358125,4.402010050251178,14.853569988892104,19.141502149270067,119.49071459647836,0.4237211510145833,Secondary,Secondary,data/products/latest/pages/AT2025lti_0253.html,data/products/latest/altitude_airmass/AT2025lti_0253_altitude_airmass.png,data/products/latest/sky_path/AT2025lti_0253_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.1221375+-9.0651694&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.1221375&dec=-9.0651694,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.1221375&dec=-9.0651694&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025lti_0253.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025lti_0253_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025lti_0253_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.1221375+-9.0651694&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.1221375&amp;dec=-9.0651694"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.1221375&amp;dec=-9.0651694&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024rae,316.1996625,8.984372222222222,,,65.39702661038274,1.0992852767356174,4.160804020100429,True,2026-06-07T06:53:58.191,2026-06-07T11:00:00.000,2026-06-07T10:49:08.744,0.6229701234982596,42.927900941358125,4.402010050251178,25.988347874098714,27.69447816866304,119.4131847725543,0.4229827727636537,Secondary,Secondary,data/products/latest/pages/AT2024rae_0254.html,data/products/latest/altitude_airmass/AT2024rae_0254_altitude_airmass.png,data/products/latest/sky_path/AT2024rae_0254_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.1996625+8.9843722&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.1996625&dec=8.9843722,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.1996625&dec=8.9843722&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024rae_0254.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024rae_0254_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024rae_0254_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.1996625+8.9843722&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.1996625&amp;dec=8.9843722"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.1996625&amp;dec=8.9843722&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025ltj,316.29482499999995,-10.647025,,,45.76845568573055,1.3940833965682504,3.015075376884369,True,2026-06-07T08:02:42.814,2026-06-07T11:00:00.000,2026-06-07T10:52:45.829,0.6229701234982596,42.927900941358125,4.402010050251178,14.357062333298789,18.828512270238168,119.31802708458542,0.4220765079077366,Secondary,Secondary,data/products/latest/pages/AT2025ltj_0255.html,data/products/latest/altitude_airmass/AT2025ltj_0255_altitude_airmass.png,data/products/latest/sky_path/AT2025ltj_0255_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.2948250+-10.6470250&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.2948250&dec=-10.6470250,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.2948250&dec=-10.6470250&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025ltj_0255.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025ltj_0255_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025ltj_0255_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.2948250+-10.6470250&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.2948250&amp;dec=-10.6470250"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.2948250&amp;dec=-10.6470250&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024ucl,316.38075416666663,5.841369444444444,,,62.25541755018888,1.129261087470556,3.9798994974873674,True,2026-06-07T07:04:49.447,2026-06-07T11:00:00.000,2026-06-07T10:52:45.829,0.6229701234982596,42.927900941358125,4.402010050251178,23.34055588869028,25.392012780232825,119.23209391804028,0.4212580979472542,Secondary,Secondary,data/products/latest/pages/AT2024ucl_0256.html,data/products/latest/altitude_airmass/AT2024ucl_0256_altitude_airmass.png,data/products/latest/sky_path/AT2024ucl_0256_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.3807542+5.8413694&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.3807542&dec=5.8413694,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.3807542&dec=5.8413694&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024ucl_0256.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024ucl_0256_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024ucl_0256_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.3807542+5.8413694&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.3807542&amp;dec=5.8413694"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.3807542&amp;dec=5.8413694&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024rzn,316.4041708333333,12.842144444444443,,,69.25529116327859,1.0688364243570792,4.341708542713491,True,2026-06-07T06:43:06.935,2026-06-07T11:00:00.000,2026-06-07T10:52:45.829,0.6229701234982596,42.927900941358125,4.402010050251178,29.15298275718316,30.44355564120797,119.2086759616824,0.4210350707645283,Secondary,Secondary,data/products/latest/pages/AT2024rzn_0257.html,data/products/latest/altitude_airmass/AT2024rzn_0257_altitude_airmass.png,data/products/latest/sky_path/AT2024rzn_0257_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.4041708+12.8421444&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.4041708&dec=12.8421444,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.4041708&dec=12.8421444&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024rzn_0257.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024rzn_0257_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024rzn_0257_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.4041708+12.8421444&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.4041708&amp;dec=12.8421444"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.4041708&amp;dec=12.8421444&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025krl,316.44445833333333,-10.048638888888888,,,46.36801690295138,1.3801430195738238,3.075376884422056,True,2026-06-07T07:59:05.729,2026-06-07T11:00:00.000,2026-06-07T10:52:45.829,0.6229701234982596,42.927900941358125,4.402010050251178,14.319164960842286,18.721229567272548,119.1683928598864,0.4206514183732213,Secondary,Secondary,data/products/latest/pages/AT2025krl_0258.html,data/products/latest/altitude_airmass/AT2025krl_0258_altitude_airmass.png,data/products/latest/sky_path/AT2025krl_0258_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.4444583+-10.0486389&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.4444583&dec=-10.0486389,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.4444583&dec=-10.0486389&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025krl_0258.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025krl_0258_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025krl_0258_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=316.4444583+-10.0486389&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=316.4444583&amp;dec=-10.0486389"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=316.4444583&amp;dec=-10.0486389&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
